schema_version,record_type,feature_set_id,split_strategy,model_variant,metric,median,mean,min,max,valid_split_count,status
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,histogram_gradient_boosting_log1p,r2,0.008993154279868354,0.014623018676569077,-0.03195609256062659,0.09275095915972964,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,histogram_gradient_boosting_log1p,median_absolute_error,0.03478668551391547,0.03440020603062743,0.025267441098996476,0.04220269933263977,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,histogram_gradient_boosting_raw,mae,0.10438033894889578,0.11664268631185763,0.08590780693233821,0.20378440356391414,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,histogram_gradient_boosting_raw,rmse,0.31372025023936745,0.3898070412894752,0.17886291261514292,0.8077145982410441,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,histogram_gradient_boosting_raw,r2,-0.009681689301683782,-0.03730231360736101,-0.14393275131719552,0.043530732974103925,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,histogram_gradient_boosting_raw,median_absolute_error,0.04500229573456507,0.043401738191784264,0.031077835924236692,0.05113561282733729,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,ridge_log1p,mae,0.10546017185461082,0.11934049857461926,0.08996923357798284,0.21238313071036094,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,ridge_log1p,rmse,0.30693345031754604,0.38482073200172084,0.17768536957113681,0.8132493096965725,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,ridge_log1p,r2,0.022004000697375015,0.01116282271994582,-0.10260645032682136,0.07554822728897803,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,ridge_log1p,median_absolute_error,0.054463088164707116,0.056733099910544295,0.04526209927512095,0.07607902823357557,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,ridge_raw,mae,0.1327197537496217,0.1434473022407512,0.11178268311402914,0.22166036236993356,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,ridge_raw,rmse,0.3137077882438208,0.39275785291099463,0.20995052333496858,0.8107666134381631,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,ridge_raw,r2,0.012001142947019316,-0.10094946987944835,-0.9672020044046017,0.06524942108127618,10,valid
2.2.5,feature_set_metric,known_structure_composition_baseline_v1,reduced_formula_group,ridge_raw,median_absolute_error,0.0755098661238842,0.08254431120566504,0.05170615972095076,0.17549897605122494,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,dummy_median,mae,0.07954035922240033,0.08596816870177103,0.06769364893768808,0.13686467801354993,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,dummy_median,rmse,0.12478799264849874,0.23245545850370003,0.1091130159075282,0.5717899954001286,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,dummy_median,r2,-0.03503872352751791,-0.039796134450968926,-0.09009421007687801,-0.010031871893445343,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,dummy_median,median_absolute_error,0.050156977903771126,0.04747270932060778,0.03360114774464581,0.0526328819642838,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,histogram_gradient_boosting_log1p,mae,0.07223680251360537,0.08379899196954564,0.05901139787154026,0.14507653138145712,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,histogram_gradient_boosting_log1p,rmse,0.11410636645590659,0.2265525046913294,0.09925933648567067,0.5712515751597397,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,histogram_gradient_boosting_log1p,r2,0.06219546902802803,0.05914631848640546,-0.05180147333266327,0.17979700935731946,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,histogram_gradient_boosting_log1p,median_absolute_error,0.04505917013666459,0.04409776397133549,0.02956878350849882,0.05688644737252447,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,histogram_gradient_boosting_raw,mae,0.08379791576784092,0.09304852741756515,0.06709694098072438,0.14901682381373654,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,histogram_gradient_boosting_raw,rmse,0.13747014808831343,0.23620503879921673,0.1150018478940025,0.5717151801759756,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,histogram_gradient_boosting_raw,r2,-0.049837294258959886,-0.11657020962879068,-0.6740818708094534,0.10471673902599776,10,valid
2.2.5,feature_set_metric,known_structure_composition_physics_v1,chemical_system_group,histogram_gradient_boosting_raw,median_absolute_error,0.04422936525096371,0.04747136787778874,0.025864776000077406,0.07124508552693858,10,valid
