schema_version,record_type,feature_set_id,split_strategy,model_variant,metric,median,mean,min,max,valid_split_count,status
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,histogram_gradient_boosting_raw,rmse,0.13257554557901152,0.23423457993749394,0.11078662295130585,0.5690037049805166,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,histogram_gradient_boosting_raw,r2,-0.04598416452917198,-0.07855218287857565,-0.4798841921314996,0.1218060267263048,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,histogram_gradient_boosting_raw,spearman,0.3535540920125939,0.31614600973542556,-0.05596610744937817,0.6255576816467864,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,ridge_log1p,mae,0.07994549263960912,0.08861908782700159,0.07267503194444708,0.12955746309009114,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,ridge_log1p,rmse,0.11856657377145416,0.22730229212274913,0.10454443144373847,0.5639353378611848,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,ridge_log1p,r2,0.04052913373785516,0.03554266738859563,-0.03346774937783792,0.12166657458884478,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,ridge_log1p,spearman,0.23274020100393905,0.23280922274953272,-0.06295602214219122,0.39193271340053665,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,ridge_raw,mae,0.09220982008160206,0.09935270146720185,0.08591305530128772,0.1359305655312772,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,ridge_raw,rmse,0.12871950141334526,0.23455871420507163,0.1154554908944408,0.5626718335634121,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,ridge_raw,r2,-0.07851659101981157,-0.08452007638484238,-0.18935468511900644,-0.0204443017353777,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,ridge_raw,spearman,0.171172959223681,0.16695590797560594,-0.028998767298585783,0.27650161996860956,10,valid
2.2.1,feature_set_metric,matched_baseline,random,dummy_median,mae,0.09941185414119301,0.09837114064002109,0.05577004259807595,0.13338493261748208,10,valid
2.2.1,feature_set_metric,matched_baseline,random,dummy_median,rmse,0.3276220648974787,0.3397360072669496,0.08902635179488963,0.5863828691753216,10,valid
2.2.1,feature_set_metric,matched_baseline,random,dummy_median,r2,-0.03730900250410352,-0.0518538525197715,-0.12218440889261384,-0.023499139250943823,10,valid
2.2.1,feature_set_metric,matched_baseline,random,histogram_gradient_boosting_log1p,mae,0.10026005497891877,0.09898589123198463,0.056147158562082404,0.1328087908925165,10,valid
2.2.1,feature_set_metric,matched_baseline,random,histogram_gradient_boosting_log1p,rmse,0.3100810899970007,0.33454821125190287,0.11116152863738507,0.5468782261996504,10,valid
2.2.1,feature_set_metric,matched_baseline,random,histogram_gradient_boosting_log1p,r2,0.05326781087334137,-0.3297025107953665,-3.2571561859715903,0.1603185676877783,10,valid
