zip_file,internal_csv_path,file_name,file_type,uncompressed_size_bytes,compressed_size_bytes,crc32,filename_stem,cell_id,source,chemistry,form_factor,temperature_C,soc_min_pct,soc_max_pct,soc_window,charge_c_rate,discharge_c_rate,protocol_label,metadata_parse_status,metadata_parse_message
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g_cycle_data.csv,UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g_cycle_data.csv,cycle_data,10473,3419,733f0e1c,UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g,UL-PUR_N10-NA7,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h_cycle_data.csv,UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h_cycle_data.csv,cycle_data,12624,3922,291365af,UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h,UL-PUR_N10-OV8,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d_cycle_data.csv,UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d_cycle_data.csv,cycle_data,14733,4544,29fc2f1b,UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d,UL-PUR_N15-EX4,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j_cycle_data.csv,UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j_cycle_data.csv,cycle_data,16347,5438,887235b3,UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j,UL-PUR_N15-NA10,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c_cycle_data.csv,UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c_cycle_data.csv,cycle_data,12527,3987,24aac229,UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c,UL-PUR_N15-OV3,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b_cycle_data.csv,UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b_cycle_data.csv,cycle_data,21139,6366,9c58c472,UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b,UL-PUR_N20-EX2,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e_cycle_data.csv,UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e_cycle_data.csv,cycle_data,13512,4440,6c674b78,UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e,UL-PUR_N20-NA5,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f_cycle_data.csv,UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f_cycle_data.csv,cycle_data,13832,4435,c3244129,UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f,UL-PUR_N20-NA6,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a_cycle_data.csv,UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a_cycle_data.csv,cycle_data,19879,5920,640d2440,UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a,UL-PUR_N20-OV1,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-EX6_18650_NCA_23C_2.5-96.5_0.5-0.5C_f_cycle_data.csv,UL-PUR_R10-EX6_18650_NCA_23C_2.5-96.5_0.5-0.5C_f_cycle_data.csv,cycle_data,19824,6033,9c563c4a,UL-PUR_R10-EX6_18650_NCA_23C_2.5-96.5_0.5-0.5C_f,UL-PUR_R10-EX6,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-NA11_18650_NCA_23C_2.5-96.5_0.5-0.5C_k_cycle_data.csv,UL-PUR_R10-NA11_18650_NCA_23C_2.5-96.5_0.5-0.5C_k_cycle_data.csv,cycle_data,27667,8731,7d06dc3b,UL-PUR_R10-NA11_18650_NCA_23C_2.5-96.5_0.5-0.5C_k,UL-PUR_R10-NA11,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-OV5_18650_NCA_23C_2.5-96.5_0.5-0.5C_e_cycle_data.csv,UL-PUR_R10-OV5_18650_NCA_23C_2.5-96.5_0.5-0.5C_e_cycle_data.csv,cycle_data,15964,5109,17d9a69f,UL-PUR_R10-OV5_18650_NCA_23C_2.5-96.5_0.5-0.5C_e,UL-PUR_R10-OV5,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-EX4_18650_NCA_23C_2.5-96.5_0.5-0.5C_d_cycle_data.csv,UL-PUR_R15-EX4_18650_NCA_23C_2.5-96.5_0.5-0.5C_d_cycle_data.csv,cycle_data,38469,12290,23e4b25e,UL-PUR_R15-EX4_18650_NCA_23C_2.5-96.5_0.5-0.5C_d,UL-PUR_R15-EX4,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-NA10_18650_NCA_23C_2.5-96.5_0.5-0.5C_j_cycle_data.csv,UL-PUR_R15-NA10_18650_NCA_23C_2.5-96.5_0.5-0.5C_j_cycle_data.csv,cycle_data,37267,11664,65d23d04,UL-PUR_R15-NA10_18650_NCA_23C_2.5-96.5_0.5-0.5C_j,UL-PUR_R15-NA10,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-OV3_18650_NCA_23C_2.5-96.5_0.5-0.5C_c_cycle_data.csv,UL-PUR_R15-OV3_18650_NCA_23C_2.5-96.5_0.5-0.5C_c_cycle_data.csv,cycle_data,38428,12023,b3af77e0,UL-PUR_R15-OV3_18650_NCA_23C_2.5-96.5_0.5-0.5C_c,UL-PUR_R15-OV3,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-EX2_18650_NCA_23C_2.5-96.5_0.5-0.5C_b_cycle_data.csv,UL-PUR_R20-EX2_18650_NCA_23C_2.5-96.5_0.5-0.5C_b_cycle_data.csv,cycle_data,48142,14561,cc7c4d05,UL-PUR_R20-EX2_18650_NCA_23C_2.5-96.5_0.5-0.5C_b,UL-PUR_R20-EX2,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA7_18650_NCA_23C_2.5-96.5_0.5-0.5C_g_cycle_data.csv,UL-PUR_R20-NA7_18650_NCA_23C_2.5-96.5_0.5-0.5C_g_cycle_data.csv,cycle_data,47360,14875,5e20c618,UL-PUR_R20-NA7_18650_NCA_23C_2.5-96.5_0.5-0.5C_g,UL-PUR_R20-NA7,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA8_18650_NCA_23C_2.5-96.5_0.5-0.5C_h_cycle_data.csv,UL-PUR_R20-NA8_18650_NCA_23C_2.5-96.5_0.5-0.5C_h_cycle_data.csv,cycle_data,38646,12213,9c5b4108,UL-PUR_R20-NA8_18650_NCA_23C_2.5-96.5_0.5-0.5C_h,UL-PUR_R20-NA8,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA9_18650_NCA_23C_2.5-96.5_0.5-0.5C_i_cycle_data.csv,UL-PUR_R20-NA9_18650_NCA_23C_2.5-96.5_0.5-0.5C_i_cycle_data.csv,cycle_data,37985,12217,8fa6a975,UL-PUR_R20-NA9_18650_NCA_23C_2.5-96.5_0.5-0.5C_i,UL-PUR_R20-NA9,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-OV1_18650_NCA_23C_2.5-96.5_0.5-0.5C_a_cycle_data.csv,UL-PUR_R20-OV1_18650_NCA_23C_2.5-96.5_0.5-0.5C_a_cycle_data.csv,cycle_data,48081,14481,d83b2eb8,UL-PUR_R20-OV1_18650_NCA_23C_2.5-96.5_0.5-0.5C_a,UL-PUR_R20-OV1,UL-Purdue,NCA,18650,23.0,2.5,96.5,2.5-96.5,0.5,0.5,NCA|18650|23C|2.5-96.5|0.5-0.5C,parsed,
