split_strategy,model_variant,stratum_type,stratum_value,row_count,coverage,mae,median_absolute_error,rmse,bias,spearman,negative_prediction_rate
reduced_formula_group,histogram_gradient_boosting_log1p,formula_ambiguity,singleton_formula_group,879,0.5272945410917816,0.06130669935873668,0.0334900426519829,0.17359717280689024,0.0025156838729096655,0.5639589049228092,0.08646188850967008
reduced_formula_group,histogram_gradient_boosting_raw,formula_ambiguity,ambiguous_formula_group,788,0.47270545890821836,0.16627494802160664,0.04426503324820945,0.6184357196049904,-0.08245318063298332,0.2191073636021521,0.03680203045685279
reduced_formula_group,histogram_gradient_boosting_raw,formula_ambiguity,singleton_formula_group,879,0.5272945410917816,0.07369802273414683,0.0425974299244,0.1826322336106006,0.014828098192434587,0.4761289854120476,0.09783845278725825
reduced_formula_group,ridge_log1p,formula_ambiguity,ambiguous_formula_group,788,0.47270545890821836,0.17010602612894954,0.0644492875799858,0.6177612093050174,-0.06527607809782872,0.21608848586064966,0.0
reduced_formula_group,ridge_log1p,formula_ambiguity,singleton_formula_group,879,0.5272945410917816,0.07627365370591906,0.0514167294323862,0.1772750859078794,0.007741071372879175,0.3854402060756967,0.08304891922639362
reduced_formula_group,ridge_raw,formula_ambiguity,ambiguous_formula_group,788,0.47270545890821836,0.2104595027427588,0.10422741800538074,0.618762323971864,-0.017655190616766122,0.16661852659712464,0.024111675126903553
reduced_formula_group,ridge_raw,formula_ambiguity,singleton_formula_group,879,0.5272945410917816,0.0902818458430185,0.0644569735894391,0.18885636283515855,0.02570469667378581,0.2981296285571799,0.13196814562002276
chemical_system_group,dummy_median,target_stratum,exact_zero,299,0.18548387096774194,0.04746535228437255,0.0507875051190493,0.04808918646670444,0.04746535228437255,,0.0
chemical_system_group,dummy_median,target_stratum,extreme_tail,57,0.03535980148883375,1.4197892160936083,0.6788394878140309,2.1119478350826815,-1.4197892160936083,-0.3548812706196621,0.0
chemical_system_group,dummy_median,target_stratum,high,254,0.1575682382133995,0.13965637984511353,0.13341938815806387,0.1507088328517343,-0.13965637984511356,0.05918788219093186,0.0
chemical_system_group,dummy_median,target_stratum,low,333,0.206575682382134,0.014341920364300487,0.0138331161672651,0.01713510627501956,-0.006211839422177125,-0.1908131095229939,0.0
chemical_system_group,dummy_median,target_stratum,middle,340,0.2109181141439206,0.044278704252973144,0.043374819823601446,0.04717245659383689,-0.044278704252973165,0.004862803200320472,0.0
chemical_system_group,dummy_median,target_stratum,near_zero,329,0.20409429280397023,0.032543904017502054,0.0338511769642825,0.03510590405030476,0.03253599489859196,-0.07933592977952911,0.0
chemical_system_group,histogram_gradient_boosting_log1p,target_stratum,exact_zero,299,0.18548387096774194,0.05012344295024877,0.0332113896967801,0.07387312593653668,0.05012344295024877,,0.1505016722408027
chemical_system_group,histogram_gradient_boosting_log1p,target_stratum,extreme_tail,57,0.03535980148883375,1.3760257911564493,0.6188934161288928,2.1029354806992298,-1.3760257911564493,-0.36555199140306277,0.12280701754385964
chemical_system_group,histogram_gradient_boosting_log1p,target_stratum,high,254,0.1575682382133995,0.0874589289909929,0.0657890552827195,0.11122652476777348,-0.0732971557358497,0.09816615205361308,0.007874015748031496
chemical_system_group,histogram_gradient_boosting_log1p,target_stratum,low,333,0.206575682382134,0.03901919843187915,0.032007891106914,0.05291955102623601,0.014670391550294476,0.055074959732315396,0.1021021021021021
chemical_system_group,histogram_gradient_boosting_log1p,target_stratum,middle,340,0.2109181141439206,0.03922420452669036,0.0320856854064578,0.049091322492006394,-0.01395640492099066,0.3140561466314453,0.14705882352941177
chemical_system_group,histogram_gradient_boosting_log1p,target_stratum,near_zero,329,0.20409429280397023,0.06049667744753639,0.0482586023450094,0.08135174644835678,0.05809362448899138,0.05363853736749089,0.057750759878419454
chemical_system_group,histogram_gradient_boosting_raw,target_stratum,exact_zero,299,0.18548387096774194,0.059632968362790084,0.0340105331730237,0.09331665683271131,0.059632968362790084,,0.1939799331103679
chemical_system_group,histogram_gradient_boosting_raw,target_stratum,extreme_tail,57,0.03535980148883375,1.351749854259138,0.5985654679945893,2.096740832163545,-1.3516413577751571,-0.3124752021154988,0.21052631578947367
chemical_system_group,histogram_gradient_boosting_raw,target_stratum,high,254,0.1575682382133995,0.09142601336782599,0.07865220571416015,0.11435659630900723,-0.06297970327145241,0.15672614074720326,0.01968503937007874
chemical_system_group,histogram_gradient_boosting_raw,target_stratum,low,333,0.206575682382134,0.04684642648484978,0.0392465141554513,0.0628489336136211,0.013805831470722814,0.09528027366571627,0.24624624624624625
chemical_system_group,histogram_gradient_boosting_raw,target_stratum,middle,340,0.2109181141439206,0.05175762049578545,0.048445229817204005,0.06501088148401488,-0.015004781290748039,0.2583973180986454,0.2852941176470588
chemical_system_group,histogram_gradient_boosting_raw,target_stratum,near_zero,329,0.20409429280397023,0.06929729657618096,0.0468143934719708,0.10465573731834124,0.06589399116378239,0.05209940972345945,0.1276595744680851
chemical_system_group,ridge_log1p,target_stratum,exact_zero,299,0.18548387096774194,0.05499878539910865,0.050269970586438,0.07382067786704713,0.05499878539910865,,0.12709030100334448
chemical_system_group,ridge_log1p,target_stratum,extreme_tail,57,0.03535980148883375,1.3730081287241866,0.5841553623700626,2.0904380089731305,-1.3730081287241866,-0.0025628549604900133,0.0
chemical_system_group,ridge_log1p,target_stratum,high,254,0.1575682382133995,0.09889899629703432,0.09236041263741329,0.11672502288268159,-0.09071074730937485,0.25320662066535554,0.007874015748031496
chemical_system_group,ridge_log1p,target_stratum,low,333,0.206575682382134,0.035491987269651123,0.0238625193209521,0.04912577768641942,0.01681546975943727,0.0713066974286414,0.06306306306306306
chemical_system_group,ridge_log1p,target_stratum,middle,340,0.2109181141439206,0.038900930783099086,0.035331574966963555,0.04657368477146071,-0.018015182734463366,0.18986770037180167,0.01764705882352941
chemical_system_group,ridge_log1p,target_stratum,near_zero,329,0.20409429280397023,0.058089354268402074,0.0479161079104857,0.07159347632267041,0.057089678439850466,0.004575645277457284,0.03343465045592705
chemical_system_group,ridge_raw,target_stratum,exact_zero,299,0.18548387096774194,0.06769427397843966,0.0606374816229082,0.09384329694110469,0.06769427397843966,,0.2040133779264214
chemical_system_group,ridge_raw,target_stratum,extreme_tail,57,0.03535980148883375,1.3494965745878245,0.5707848949089217,2.0803750242665573,-1.3494965745878245,-0.07442011746030494,0.0
chemical_system_group,ridge_raw,target_stratum,high,254,0.1575682382133995,0.09876717155209155,0.0893710222845347,0.11885390960350473,-0.07717153924977722,0.2386190382987067,0.07086614173228346
chemical_system_group,ridge_raw,target_stratum,low,333,0.206575682382134,0.04903560909770701,0.0336299287377492,0.06862175734560176,0.035707202543902854,0.11755569132493258,0.08708708708708708
chemical_system_group,ridge_raw,target_stratum,middle,340,0.2109181141439206,0.03705906328235063,0.02564680646129775,0.05257385731552372,5.55471992617557e-05,0.14798280504126926,0.03529411764705882
chemical_system_group,ridge_raw,target_stratum,near_zero,329,0.20409429280397023,0.07898746433703323,0.0725610704966866,0.09736699550712417,0.07734761604959406,0.048175351830174525,0.07598784194528875
random,dummy_median,target_stratum,exact_zero,293,0.1744047619047619,0.04899626772489504,0.0499224143340795,0.0490472895708504,0.04899626772489504,,0.0
random,dummy_median,target_stratum,extreme_tail,67,0.03988095238095238,1.2379615687880698,0.5988719340193455,1.8753856282926986,-1.2379615687880698,0.19431348509850263,0.0
random,dummy_median,target_stratum,high,291,0.1732142857142857,0.1415241379998478,0.1359308695753212,0.15236450623748254,-0.14152413799984792,0.010661574904009239,0.0
random,dummy_median,target_stratum,low,376,0.22380952380952382,0.010302982518333658,0.010257593530079,0.011770039611837122,0.003987552352480814,-0.10133886001549591,0.0
random,dummy_median,target_stratum,middle,321,0.19107142857142856,0.03289207717472257,0.0310780350642359,0.035355050822636735,-0.03289207717472263,-0.03591993835302125,0.0
random,dummy_median,target_stratum,near_zero,332,0.1976190476190476,0.037193922786461706,0.038499049838601945,0.03805445462565062,0.03719392278646171,-0.0470989828197062,0.0
random,histogram_gradient_boosting_log1p,target_stratum,exact_zero,293,0.1744047619047619,0.04542591177328513,0.0304386411335086,0.07400970729213802,0.04542591177328513,,0.17406143344709898
random,histogram_gradient_boosting_log1p,target_stratum,extreme_tail,67,0.03988095238095238,1.081703914535714,0.5387088584112696,1.720500068019669,-1.081703914535714,0.28451899830529487,0.0
random,histogram_gradient_boosting_log1p,target_stratum,high,291,0.1732142857142857,0.0727369356757572,0.0500376013911343,0.09881932865998957,-0.053212919504994044,0.2479876089346256,0.020618556701030927
random,histogram_gradient_boosting_log1p,target_stratum,low,376,0.22380952380952382,0.06827788929586201,0.0266824736563196,0.17361549474184687,0.058492931220376604,0.09610983827547985,0.013297872340425532
random,histogram_gradient_boosting_log1p,target_stratum,middle,321,0.19107142857142856,0.05069986593165224,0.0208167573498755,0.13369865685885934,0.028046232127721542,0.07989885826395346,0.0
random,histogram_gradient_boosting_log1p,target_stratum,near_zero,332,0.1976190476190476,0.052405877184695485,0.02316930408926105,0.09874794165273365,0.05055358317518801,0.29213621411564056,0.060240963855421686
random,histogram_gradient_boosting_raw,target_stratum,exact_zero,293,0.1744047619047619,0.0581398682708929,0.0341038550724444,0.1022966243586493,0.0581398682708929,,0.19112627986348124
random,histogram_gradient_boosting_raw,target_stratum,extreme_tail,67,0.03988095238095238,1.0074117019840383,0.5523717232022558,1.6019957274339336,-1.0074117019840383,0.27848792246559534,0.0
random,histogram_gradient_boosting_raw,target_stratum,high,291,0.1732142857142857,0.07723766564720476,0.0550146445379632,0.10422234744840349,-0.0448178680907927,0.23767883154733024,0.024054982817869417
random,histogram_gradient_boosting_raw,target_stratum,low,376,0.22380952380952382,0.10659016854100202,0.0298800397643495,0.3159710486653658,0.0967126699643231,0.09198116948164942,0.026595744680851064
random,histogram_gradient_boosting_raw,target_stratum,middle,321,0.19107142857142856,0.07742122486610838,0.0276612208626799,0.23496008762535786,0.051118679754846796,-0.007840230164401637,0.021806853582554516
random,histogram_gradient_boosting_raw,target_stratum,near_zero,332,0.1976190476190476,0.0644459878225533,0.0285587891842713,0.12209557764491276,0.061783363684022694,0.2922176273460524,0.10843373493975904
random,ridge_log1p,target_stratum,exact_zero,293,0.1744047619047619,0.056353513359595826,0.0472802829231213,0.07992234838892526,0.056353513359595826,,0.11604095563139932
random,ridge_log1p,target_stratum,extreme_tail,67,0.03988095238095238,1.1606364907628368,0.510274089399832,1.8202351135763475,-1.1606364907628368,0.2676040273244158,0.0
random,ridge_log1p,target_stratum,high,291,0.1732142857142857,0.09910397425749835,0.0786112222161293,0.1179570891144332,-0.07933144976654542,0.168415802138259,0.020618556701030927
random,ridge_log1p,target_stratum,low,376,0.22380952380952382,0.06546151774858185,0.0556436695160835,0.08258386784745401,0.0594166813147608,0.07493692936471129,0.026595744680851064
random,ridge_log1p,target_stratum,middle,321,0.19107142857142856,0.048298264922118216,0.0372030804889974,0.066247729489862,0.026547171899080547,0.11108107511440746,0.018691588785046728
random,ridge_log1p,target_stratum,near_zero,332,0.1976190476190476,0.06300137998421895,0.053371445708901094,0.07637859366315698,0.0622406185161256,0.12145948046054984,0.030120481927710843
random,ridge_raw,target_stratum,exact_zero,293,0.1744047619047619,0.06834101867549998,0.051296123181504,0.10247377520958438,0.06834101867549998,,0.18771331058020477
random,ridge_raw,target_stratum,extreme_tail,67,0.03988095238095238,1.124972067859956,0.4984738222920412,1.7803537819030175,-1.124972067859956,0.4650165633037759,0.029850746268656716
random,ridge_raw,target_stratum,high,291,0.1732142857142857,0.10498585691632899,0.0907784269243453,0.12771216394672605,-0.05986819332493026,0.14196356248606287,0.058419243986254296
random,ridge_raw,target_stratum,low,376,0.22380952380952382,0.1109608929842981,0.0947217820169184,0.1469917767113401,0.1031183908872045,0.10180208993942381,0.0425531914893617
random,ridge_raw,target_stratum,middle,321,0.19107142857142856,0.09350678005315255,0.0714040409979194,0.12993506923801842,0.06760757778200457,0.012702493165950105,0.04984423676012461
random,ridge_raw,target_stratum,near_zero,332,0.1976190476190476,0.08656476482631179,0.07194064899445701,0.1106115297176402,0.08427497528763848,0.05175652137047449,0.09337349397590361
reduced_formula_group,dummy_median,target_stratum,exact_zero,259,0.15536892621475704,0.04804393153388615,0.048490516410256,0.04813124548060118,0.04804393153388615,,0.0
reduced_formula_group,dummy_median,target_stratum,extreme_tail,71,0.04259148170365927,1.4356220924470509,0.6787627510921493,2.171884568274428,-1.4356220924470509,-0.17843522993403196,0.0
reduced_formula_group,dummy_median,target_stratum,high,263,0.15776844631073786,0.13931137612342226,0.1368162241655035,0.1497102172202438,-0.13931137612342231,-0.023032014443546255,0.0
reduced_formula_group,dummy_median,target_stratum,low,374,0.22435512897420515,0.009612410732342072,0.009853946460654399,0.011022029834883073,0.002069144513011492,-0.05659563899086621,0.0
reduced_formula_group,dummy_median,target_stratum,middle,361,0.21655668866226754,0.03493252819425007,0.0334300423538192,0.03740140407994366,-0.034932528194250134,0.07253981455400814,0.0
reduced_formula_group,dummy_median,target_stratum,near_zero,339,0.20335932813437313,0.036210389314555204,0.0375196532690287,0.0371562924267088,0.036210389314555204,-0.011442251126088881,0.0
reduced_formula_group,histogram_gradient_boosting_log1p,target_stratum,exact_zero,259,0.15536892621475704,0.040796787658329434,0.027500250550285,0.0632689620540276,0.040796787658329434,,0.1776061776061776
reduced_formula_group,histogram_gradient_boosting_log1p,target_stratum,extreme_tail,71,0.04259148170365927,1.359990220838336,0.5551673798430894,2.1324151063573242,-1.359990220838336,-0.06207626242782641,0.0
reduced_formula_group,histogram_gradient_boosting_log1p,target_stratum,high,263,0.15776844631073786,0.08317436952335741,0.0592946329258354,0.10785006279850368,-0.06593123370512767,0.1486003744904136,0.026615969581749048
reduced_formula_group,histogram_gradient_boosting_log1p,target_stratum,low,374,0.22435512897420515,0.03444659512061571,0.02514882231731095,0.04971466036277365,0.02195330938997947,0.06288690978262082,0.029411764705882353
reduced_formula_group,histogram_gradient_boosting_log1p,target_stratum,middle,361,0.21655668866226754,0.03691516107044848,0.0263423416816517,0.05298118758295301,0.009424926367675612,0.16478159647195448,0.0
reduced_formula_group,histogram_gradient_boosting_log1p,target_stratum,near_zero,339,0.20335932813437313,0.05632171811632859,0.0357199607257378,0.08264266524408424,0.05412591828910488,0.0884103987105603,0.07964601769911504
reduced_formula_group,histogram_gradient_boosting_raw,target_stratum,exact_zero,259,0.15536892621475704,0.05135257173009898,0.0303211276765789,0.08119839675716446,0.05135257173009898,,0.17374517374517376
reduced_formula_group,histogram_gradient_boosting_raw,target_stratum,extreme_tail,71,0.04259148170365927,1.3459811239211603,0.5320051005121895,2.1105704545301514,-1.3459811239211603,0.14727798839324266,0.0
reduced_formula_group,histogram_gradient_boosting_raw,target_stratum,high,263,0.15776844631073786,0.08784641182461726,0.0676032120606017,0.111762667318587,-0.06493784234454485,0.1448058935515642,0.019011406844106463
reduced_formula_group,histogram_gradient_boosting_raw,target_stratum,low,374,0.22435512897420515,0.04817664285235756,0.033976148056675495,0.07326062801271821,0.032868838735562705,0.07437857498722922,0.06684491978609626
reduced_formula_group,histogram_gradient_boosting_raw,target_stratum,middle,361,0.21655668866226754,0.055898639467310586,0.0396986049765468,0.08170032430648166,0.028555467916173773,0.06710453065965966,0.008310249307479225
reduced_formula_group,histogram_gradient_boosting_raw,target_stratum,near_zero,339,0.20335932813437313,0.07563175682444809,0.0452990832134267,0.12168354917262872,0.07316318178301477,0.1213765165688883,0.10914454277286136
reduced_formula_group,ridge_log1p,target_stratum,exact_zero,259,0.15536892621475704,0.051183888649153825,0.0463883547055485,0.06935510122470638,0.051183888649153825,,0.15057915057915058
reduced_formula_group,ridge_log1p,target_stratum,extreme_tail,71,0.04259148170365927,1.3471727643952927,0.5090537559792497,2.112977834857651,-1.3471727643952929,0.2762469196605706,0.0
reduced_formula_group,ridge_log1p,target_stratum,high,263,0.15776844631073786,0.09814770084111732,0.0859164182648453,0.11878457253264522,-0.06888814890591215,0.09870384415731015,0.0
reduced_formula_group,ridge_log1p,target_stratum,low,374,0.22435512897420515,0.06675870041001357,0.0574858677282738,0.08031866784890364,0.05946152897098283,0.13455165600297161,0.0374331550802139
reduced_formula_group,ridge_log1p,target_stratum,middle,361,0.21655668866226754,0.052098431860299534,0.0415244216424701,0.06937583549400879,0.031800129345987985,0.03157042901893613,0.0110803324099723
reduced_formula_group,ridge_log1p,target_stratum,near_zero,339,0.20335932813437313,0.06664915512917824,0.0555577060715603,0.08144332245595508,0.06536464879295684,0.09770122645993297,0.0471976401179941
reduced_formula_group,ridge_raw,target_stratum,exact_zero,259,0.15536892621475704,0.06375485195193499,0.0545595846797343,0.09163938921648698,0.06375485195193499,,0.22007722007722008
reduced_formula_group,ridge_raw,target_stratum,extreme_tail,71,0.04259148170365927,1.3005357359240795,0.4788558026760124,2.07992022546404,-1.3005357359240795,0.3727093031250599,0.014084507042253521
reduced_formula_group,ridge_raw,target_stratum,high,263,0.15776844631073786,0.10676968592567615,0.0919002431381987,0.1311739365040879,-0.04666788541251,0.09031653869917788,0.057034220532319393
reduced_formula_group,ridge_raw,target_stratum,low,374,0.22435512897420515,0.11081420086153468,0.0901939417301976,0.14237850648874698,0.10270443134342142,0.14484840636466534,0.053475935828877004
reduced_formula_group,ridge_raw,target_stratum,middle,361,0.21655668866226754,0.10241439076152727,0.0684028392004063,0.14034465095150533,0.08093357699081576,-0.024275185386084877,0.030470914127423823
reduced_formula_group,ridge_raw,target_stratum,near_zero,339,0.20335932813437313,0.08806121877748739,0.0733632497892478,0.11530169410130256,0.08599659000787771,0.07308276983965016,0.09144542772861357
chemical_system_group,dummy_median,dataset_metadata,theoretical=False,414,0.25682382133995035,0.056677360899932194,0.0500254289062525,0.10352737316084847,0.008699626548231757,-0.08535006714451375,0.0
chemical_system_group,dummy_median,dataset_metadata,theoretical=True,1198,0.7431761786600496,0.11491317367907437,0.040677357382938845,0.4636374045435043,-0.09368044282795843,-0.07928260579333275,0.0
chemical_system_group,histogram_gradient_boosting_log1p,dataset_metadata,theoretical=False,414,0.25682382133995035,0.0657611150508817,0.043234582400516045,0.11356476800538476,0.029968054147744914,0.3348809336998191,0.09903381642512077
chemical_system_group,histogram_gradient_boosting_log1p,dataset_metadata,theoretical=True,1198,0.7431761786600496,0.11238971232706102,0.0403859585759882,0.4617572248727256,-0.06278626665932893,0.2593268531060778,0.09682804674457429
chemical_system_group,histogram_gradient_boosting_raw,dataset_metadata,theoretical=False,414,0.25682382133995035,0.07631974746461838,0.045507703005683645,0.12432445248296485,0.040914968646785885,0.3052245435178891,0.14492753623188406
chemical_system_group,histogram_gradient_boosting_raw,dataset_metadata,theoretical=True,1198,0.7431761786600496,0.11894999393982175,0.0488131645147329,0.4626920085997501,-0.0592438248494551,0.2351385829769234,0.19699499165275458
chemical_system_group,ridge_log1p,dataset_metadata,theoretical=False,414,0.25682382133995035,0.0730081338055889,0.056086486597224455,0.11267102251875022,0.03470101384205191,0.16301638682704228,0.09178743961352658
chemical_system_group,ridge_log1p,dataset_metadata,theoretical=True,1198,0.7431761786600496,0.11165077096569016,0.04176163259388855,0.4587745809103045,-0.06758487691423203,0.22731814094458438,0.0333889816360601
chemical_system_group,ridge_raw,dataset_metadata,theoretical=False,414,0.25682382133995035,0.0882068597385282,0.07424908965581836,0.1272855302646354,0.051559213536667176,0.10924506096022289,0.13285024154589373
chemical_system_group,ridge_raw,dataset_metadata,theoretical=True,1198,0.7431761786600496,0.11740144359429017,0.0439599721386507,0.45848918178608633,-0.05030972623571876,0.18194954964664864,0.07512520868113523
random,dummy_median,dataset_metadata,theoretical=False,388,0.23095238095238096,0.05765602786488742,0.0470921781473232,0.10789845810977208,0.00985881568411694,-0.08288963461958343,0.0
random,dummy_median,dataset_metadata,theoretical=True,1292,0.7690476190476191,0.11059827977063391,0.038463861939513844,0.43056694851993593,-0.08537687154198718,-0.06487584830943699,0.0
random,histogram_gradient_boosting_log1p,dataset_metadata,theoretical=False,388,0.23095238095238096,0.05432487320788349,0.03208346545472335,0.09402936076610012,0.02558533250758689,0.398111592385844,0.1134020618556701
random,histogram_gradient_boosting_log1p,dataset_metadata,theoretical=True,1292,0.7690476190476191,0.11239802357977965,0.0312586705779041,0.41232278939566036,-0.02848023718823115,0.5147962067909684,0.029411764705882353
random,histogram_gradient_boosting_raw,dataset_metadata,theoretical=False,388,0.23095238095238096,0.061952880624110085,0.0337506695858973,0.10583288854532283,0.03400766197348442,0.3435813978423949,0.13917525773195877
random,histogram_gradient_boosting_raw,dataset_metadata,theoretical=True,1292,0.7690476190476191,0.13103420508359856,0.0363269732392265,0.4256108233148098,-0.0026419800609169893,0.43325910558236486,0.047987616099071206
random,ridge_log1p,dataset_metadata,theoretical=False,388,0.23095238095238096,0.07431922672369208,0.0582762579264368,0.11783826324376101,0.03932281289366817,0.23830459777419802,0.07216494845360824
random,ridge_log1p,dataset_metadata,theoretical=True,1292,0.7690476190476191,0.12021002531256855,0.05433489336163495,0.4204807649840509,-0.03720400081288532,0.33293185110442663,0.029411764705882353
random,ridge_raw,dataset_metadata,theoretical=False,388,0.23095238095238096,0.09201536886375641,0.0766215781073563,0.13617281701429,0.05771186639132539,0.18581032430371866,0.11855670103092783
random,ridge_raw,dataset_metadata,theoretical=True,1292,0.7690476190476191,0.1476179894299894,0.07990203021396905,0.42247348066092766,-0.005192894160198278,0.2549705638607174,0.07043343653250773
reduced_formula_group,dummy_median,dataset_metadata,theoretical=False,404,0.24235152969406118,0.05977265701436596,0.046568760820971195,0.11525447222909707,0.001050482870178718,-0.026377528406160308,0.0
reduced_formula_group,dummy_median,dataset_metadata,theoretical=True,1263,0.7576484703059388,0.12299627204063955,0.036532541541523,0.5165966026872681,-0.0998499904585116,-0.03534296812965141,0.0
reduced_formula_group,histogram_gradient_boosting_log1p,dataset_metadata,theoretical=False,404,0.24235152969406118,0.059077432579778384,0.032756788315924004,0.10734309023248702,0.018027013492612893,0.49403059207774497,0.09653465346534654
reduced_formula_group,histogram_gradient_boosting_log1p,dataset_metadata,theoretical=True,1263,0.7576484703059388,0.11910982760761624,0.0329689382407315,0.508474938974712,-0.0638591790664204,0.40950214795053447,0.04117181314330958
reduced_formula_group,histogram_gradient_boosting_raw,dataset_metadata,theoretical=False,404,0.24235152969406118,0.0726556108612648,0.0375309939196107,0.12607360607291176,0.03079878683469832,0.419089172448052,0.10891089108910891
reduced_formula_group,histogram_gradient_boosting_raw,dataset_metadata,theoretical=True,1263,0.7576484703059388,0.13179125434393518,0.0443383330245497,0.5067070916983072,-0.050975390268296894,0.34497574646520207,0.056215360253365
reduced_formula_group,ridge_log1p,dataset_metadata,theoretical=False,404,0.24235152969406118,0.07265114604475159,0.05682023694881315,0.11532074858785953,0.028979505058263168,0.2689303481163199,0.08663366336633663
reduced_formula_group,ridge_log1p,dataset_metadata,theoretical=True,1263,0.7576484703059388,0.13597547679733607,0.0576584504717875,0.5056879103929341,-0.044608763141620385,0.3221790994288985,0.030087094220110848
reduced_formula_group,ridge_raw,dataset_metadata,theoretical=False,404,0.24235152969406118,0.08833838581821031,0.0712417493756066,0.13185745908574092,0.04586409844328229,0.1951205957464548,0.14108910891089108
reduced_formula_group,ridge_raw,dataset_metadata,theoretical=True,1263,0.7576484703059388,0.16588370766963595,0.0826727610725443,0.5080710417293479,-0.007796482660997647,0.2726373038187084,0.06175771971496437
